"AÑO","CODIGOAP","CODIGOPROGRAMA","CODIGOINCISO","CODIGOUNIDADEJECUTORA","ASIGNACION","EJECUCION","PFI","CODIGOTEMA","CODIGOSUBTEMA"
"2015","8","349","26","1","125771580","125733883","Personal","8","349"
"2015","8","351","26","1","50251361","50203570","Funcionamiento","8","351"
"2015","8","351","26","1","37120786","37120786","Inversión","8","351"
"2015","8","351","26","1","312762159","312760703","Personal","8","351"
"2015","8","352","26","1","3496221","3496221","Funcionamiento","8","352"
"2015","8","352","26","1","441862485","441862485","Inversión","8","352"
"2015","8","352","26","1","27987100","27987100","Personal","8","352"
"2016","8","347","26","1","198074500","197391712","Funcionamiento","8","347"
"2016","8","347","26","1","24298491","21724157","Inversión","8","347"
"2016","8","347","26","1","808712229","778132599","Personal","8","347"
"2016","8","348","26","1","114779378","113450501","Funcionamiento","8","348"
"2016","8","348","26","1","61834028","60838040","Inversión","8","348"
"2016","8","348","26","1","286862917","286862917","Personal","8","348"
"2016","8","349","26","1","72604889","72518565","Funcionamiento","8","349"
"2016","8","349","26","1","5370030","5370030","Inversión","8","349"
"2016","8","349","26","1","143235892","143208355","Personal","8","349"
"2016","8","351","26","1","28100973","27779125","Funcionamiento","8","351"
"2016","8","351","26","1","31580491","29406303","Inversión","8","351"
"2016","8","351","26","1","322125852","322125852","Personal","8","351"
"2016","8","352","26","1","7601988","6906616","Funcionamiento","8","352"
"2016","8","352","26","1","446181478","431373715","Inversión","8","352"
"2016","8","352","26","1","26472855","26472855","Personal","8","352"
"2017","8","347","26","1","249441048","247306831","Funcionamiento","8","347"
"2017","8","347","26","1","22810800","22810800","Inversión","8","347"
"2017","8","347","26","1","879313541","845200463","Personal","8","347"
"2017","8","348","26","1","91393303","91392329","Funcionamiento","8","348"
"2017","8","348","26","1","47048386","47048345","Inversión","8","348"
"2017","8","348","26","1","303664963","303664963","Personal","8","348"
"2017","8","349","26","1","83201751","83201751","Funcionamiento","8","349"
"2017","8","349","26","1","1103611","1103611","Inversión","8","349"
"2017","8","349","26","1","167293822","167293822","Personal","8","349"
"2017","8","351","26","1","21425886","21425886","Funcionamiento","8","351"
"2017","8","351","26","1","12707002","12707002","Inversión","8","351"
"2017","8","351","26","1","352799034","352799034","Personal","8","351"
"2017","8","352","26","1","5122646","5122646","Funcionamiento","8","352"
"2017","8","352","26","1","312945282","312945282","Inversión","8","352"
"2017","8","352","26","1","26728054","26728054","Personal","8","352"
"2018","8","347","26","1","265756791","0","Funcionamiento","8","347"
"2018","8","347","26","1","15963861","0","Inversión","8","347"
"2018","8","347","26","1","969356677","0","Personal","8","347"
"2018","8","348","26","1","127916073","0","Funcionamiento","8","348"
"2018","8","348","26","1","57163227","0","Inversión","8","348"
"2018","8","348","26","1","337460509","0","Personal","8","348"
"2018","8","349","26","1","84242398","0","Funcionamiento","8","349"
"2018","8","349","26","1","4049111","0","Inversión","8","349"
"2018","8","349","26","1","196781231","0","Personal","8","349"
"2018","8","351","26","1","23850673","0","Funcionamiento","8","351"
"2018","8","351","26","1","9174159","0","Inversión","8","351"
"2018","8","351","26","1","402776672","0","Personal","8","351"
"2018","8","352","26","1","13902401","0","Funcionamiento","8","352"
"2018","8","352","26","1","359838451","0","Inversión","8","352"
"2018","8","352","26","1","28330208","0","Personal","8","352"
"2019","8","347","26","1","98849121","0","Funcionamiento","8","347"
"2019","8","347","26","1","33339881","0","Inversión","8","347"
"2019","8","347","26","1","621239040","0","Personal","8","347"
"2019","8","348","26","1","17056079","0","Funcionamiento","8","348"
"2019","8","348","26","1","89681430","0","Inversión","8","348"
"2019","8","348","26","1","622014748","0","Personal","8","348"
"2019","8","349","26","1","85461528","0","Funcionamiento","8","349"
"2019","8","349","26","1","13983161","0","Inversión","8","349"
"2019","8","349","26","1","203710494","0","Personal","8","349"
"2019","8","351","26","1","18510887","0","Funcionamiento","8","351"
"2019","8","351","26","1","2517390","0","Inversión","8","351"
"2019","8","351","26","1","422028807","0","Personal","8","351"
"2019","8","352","26","1","10196304","0","Funcionamiento","8","352"
"2019","8","352","26","1","646829478","0","Inversión","8","352"
"2019","8","352","26","1","39650008","0","Personal","8","352"
"2011","8","347","26","13","10184049","9614994","Funcionamiento","8","347"
"2011","8","347","26","13","2401621","2401621","Inversión","8","347"
"2011","8","347","26","13","36986028","36765941","Personal","8","347"
"2011","8","348","26","13","457209","457209","Funcionamiento","8","348"
"2011","8","348","26","13","796534","796534","Inversión","8","348"
"2011","8","348","26","13","3519047","3519047","Personal","8","348"
"2011","8","349","26","13","784488","784488","Personal","8","349"
"2011","8","351","26","13","1461765","1461765","Funcionamiento","8","351"
"2011","8","351","26","13","2620835","2620835","Inversión","8","351"
"2011","8","351","26","13","412357","412357","Personal","8","351"
"2011","8","352","26","13","1622178","1622178","Inversión","8","352"
"2012","8","347","26","13","10320384","10276774","Funcionamiento","8","347"
"2012","8","347","26","13","4353469","4353469","Inversión","8","347"
"2012","8","347","26","13","44960000","44371952","Personal","8","347"
"2012","8","348","26","13","843511","843511","Funcionamiento","8","348"
"2012","8","348","26","13","729310","722853","Inversión","8","348"
"2012","8","348","26","13","3585570","3585570","Personal","8","348"
"2012","8","349","26","13","889852","889852","Personal","8","349"
"2012","8","351","26","13","2265376","2265376","Funcionamiento","8","351"
"2012","8","351","26","13","929870","929870","Inversión","8","351"
"2012","8","351","26","13","4859666","4859666","Personal","8","351"
"2013","8","347","26","13","11599488","11332918","Funcionamiento","8","347"
"2013","8","347","26","13","1210267","1210132","Inversión","8","347"
"2013","8","347","26","13","54840450","53834058","Personal","8","347"
"2013","8","348","26","13","654856","648153","Funcionamiento","8","348"
"2013","8","348","26","13","520464","520464","Inversión","8","348"
"2013","8","348","26","13","5243499","5243499","Personal","8","348"
"2013","8","349","26","13","905576","905576","Personal","8","349"
"2013","8","351","26","13","5010044","5010044","Funcionamiento","8","351"
"2013","8","351","26","13","6099289","6099289","Inversión","8","351"
"2013","8","351","26","13","10726983","10726983","Personal","8","351"
"2014","8","347","26","13","11697673","11640272","Funcionamiento","8","347"
"2014","8","347","26","13","87482","87482","Inversión","8","347"
"2014","8","347","26","13","67192972","66052317","Personal","8","347"
"2014","8","348","26","13","1212077","1212077","Funcionamiento","8","348"
"2014","8","348","26","13","528127","528127","Inversión","8","348"
"2014","8","348","26","13","5603251","5603250","Personal","8","348"
"2014","8","349","26","13","1340286","1340286","Personal","8","349"
"2014","8","351","26","13","6825773","6825773","Funcionamiento","8","351"
"2014","8","351","26","13","7484464","7484464","Inversión","8","351"
"2014","8","351","26","13","23009790","23009790","Personal","8","351"
"2015","8","347","26","13","12008050","11999838","Funcionamiento","8","347"
"2015","8","347","26","13","54443","54443","Inversión","8","347"
"2015","8","347","26","13","79346043","77365303","Personal","8","347"
"2015","8","348","26","13","858518","858518","Funcionamiento","8","348"
"2015","8","348","26","13","704658","704658","Inversión","8","348"
"2015","8","348","26","13","2677058","2677058","Personal","8","348"
"2015","8","349","26","13","1361014","1361014","Personal","8","349"
"2015","8","351","26","13","6077094","6077094","Funcionamiento","8","351"
"2015","8","351","26","13","6314361","6314361","Inversión","8","351"
"2015","8","351","26","13","29726941","29726941","Personal","8","351"
"2016","8","347","26","13","3644396","3644396","Funcionamiento","8","347"
"2016","8","347","26","13","19359907","19359907","Personal","8","347"
"2016","8","348","26","13","614792","614792","Personal","8","348"
"2016","8","349","26","13","546034","546034","Personal","8","349"
"2016","8","351","26","13","54000","54000","Funcionamiento","8","351"
"2016","8","351","26","13","7696882","7696882","Personal","8","351"
"2011","8","347","26","50","4490456","0","Funcionamiento","8","347"
"2011","8","347","26","50","66678304","0","Personal","8","347"
"2011","8","348","26","50","511329","0","Personal","8","348"
"2011","8","349","26","50","10066","0","Personal","8","349"
"2011","8","350","26","50","1596580","0","Personal","8","350"
"2012","8","347","26","50","64304727","0","Personal","8","347"
"2012","8","348","26","50","511329","0","Personal","8","348"
"2012","8","349","26","50","6436","0","Personal","8","349"
"2012","8","350","26","50","24504","0","Personal","8","350"
"2012","8","352","26","50","1","0","Inversión","8","352"
"2013","8","347","26","50","13175","0","Funcionamiento","8","347"
"2013","8","347","26","50","53240076","0","Personal","8","347"
"2013","8","348","26","50","441637","0","Personal","8","348"
"2013","8","349","26","50","2003","0","Personal","8","349"
"2013","8","350","26","50","19211","0","Personal","8","350"
"2014","8","347","26","50","447292","0","Funcionamiento","8","347"
"2014","8","347","26","50","34252186","0","Personal","8","347"
"2014","8","349","26","50","1","0","Personal","8","349"
"2015","8","347","26","50","2","0","Funcionamiento","8","347"
"2015","8","347","26","50","1","0","Inversión","8","347"
"2015","8","347","26","50","32559649","0","Personal","8","347"
"2016","8","347","26","50","97869177","0","Funcionamiento","8","347"
"2016","8","347","26","50","40461158","0","Personal","8","347"
"2016","8","348","26","50","701839","0","Personal","8","348"
"2016","8","350","26","50","1","0","Personal","8","350"
"2017","8","347","26","50","6893744","0","Funcionamiento","8","347"
"2017","8","347","26","50","44797695","0","Personal","8","347"
"2017","8","348","26","50","2","0","Funcionamiento","8","348"
"2017","8","348","26","50","2","0","Personal","8","348"
"2018","8","347","26","50","582137","0","Funcionamiento","8","347"
"2018","8","347","26","50","14918580","0","Personal","8","347"
"2018","8","348","26","50","2","0","Funcionamiento","8","348"
"2018","8","348","26","50","3","0","Personal","8","348"
"2019","8","347","26","50","101611753","0","Funcionamiento","8","347"
"2019","8","347","26","50","1959179351","0","Personal","8","347"
"2019","8","348","26","50","3504627","0","Funcionamiento","8","348"
"2019","8","348","26","50","1","0","Inversión","8","348"
"2019","8","348","26","50","2192132023","0","Personal","8","348"
"2019","8","349","26","50","779196","0","Funcionamiento","8","349"
"2019","8","349","26","50","96458924","0","Personal","8","349"
"2019","8","350","26","50","11712478","0","Funcionamiento","8","350"
"2019","8","350","26","50","363152201","0","Personal","8","350"
"2019","8","351","26","50","107092609","0","Personal","8","351"
"2014","8","353","31","1","15637435","15637435","Funcionamiento","8","353"
"2014","8","353","31","1","333164667","333065126","Inversión","8","353"
"2014","8","353","31","1","22015782","22015782","Personal","8","353"
"2015","8","353","31","1","34826543","34826541","Funcionamiento","8","353"
"2015","8","353","31","1","296651315","296540252","Inversión","8","353"
"2015","8","353","31","1","53347420","53347420","Personal","8","353"
"2016","8","353","31","1","50075718","49923166","Funcionamiento","8","353"
